OrderDate;StockDate;OrderNumber;ProductKey;CustomerKey;TerritoryKey;OrderLineItem;OrderQuantity
05/02/2021;2/18/2004;SO69711;529;23339;4;2;3
05/02/2021;04/03/2004;SO69711;538;23339;4;3;2
05/02/2021;04/05/2004;SO69711;606;23339;4;1;1
05/02/2021;03/08/2004;SO69712;584;23339;1;1;1
05/02/2021;03/12/2004;SO69697;220;23339;8;3;1
05/02/2021;2/24/2004;SO69697;487;23339;8;2;1
05/02/2021;3/17/2004;SO69697;529;23339;8;1;1
05/02/2021;03/08/2004;SO69673;480;23339;4;3;2
05/02/2021;3/14/2004;SO69673;529;23339;4;2;2
05/02/2021;2/29/2004;SO69673;540;23339;4;1;1
05/02/2021;02/11/2004;SO69719;223;23339;10;3;2
05/02/2021;3/17/2004;SO69719;220;23339;10;2;1
05/02/2021;1/14/2004;SO69719;383;23339;10;1;1
05/02/2021;02/01/2004;SO69707;220;23339;9;2;1
05/02/2021;1/14/2004;SO69707;385;23339;9;1;1
05/02/2021;3/26/2004;SO69663;530;23339;9;1;2
05/02/2021;04/02/2004;SO69663;489;23339;9;2;1
05/02/2021;01/11/2004;SO69672;529;23339;4;2;2
05/02/2021;02/01/2004;SO69672;538;23339;4;1;2
05/02/2021;04/11/2004;SO69717;539;23339;7;2;2
05/02/2021;2/21/2004;SO69717;385;23339;7;1;1
05/02/2021;03/08/2004;SO69718;220;23339;8;2;1
05/02/2021;1/16/2004;SO69718;381;23339;8;1;1
05/02/2021;04/08/2004;SO69662;477;23339;9;1;2
05/02/2021;2/27/2004;SO69662;220;23339;9;2;1
06/02/2021;5/14/2004;SO72015;530;11001;6;2;2
06/02/2021;4/18/2004;SO72015;541;11001;6;1;2
06/02/2021;04/04/2004;SO72051;479;11185;1;2;2
06/02/2021;02/05/2004;SO72051;229;11185;1;4;1
06/02/2021;3/19/2004;SO72051;477;11185;1;3;1
06/02/2021;03/09/2004;SO72051;571;11185;1;1;1
06/02/2021;03/09/2004;SO72032;538;11506;10;1;2
06/02/2021;03/03/2004;SO72036;480;11653;6;2;3
06/02/2021;05/06/2004;SO72036;537;11653;6;1;1
06/02/2021;2/19/2004;SO72035;537;11653;6;1;1
06/02/2021;04/08/2004;SO72001;484;11861;1;1;1
06/02/2021;02/06/2004;SO72034;541;11861;10;1;2
06/02/2021;3/15/2004;SO72039;223;11861;7;1;3
06/02/2021;4/23/2004;SO72041;478;11861;7;1;2
06/02/2021;04/07/2004;SO72041;220;11861;7;2;1
06/02/2021;04/10/2004;SO72037;485;12754;4;1;2
06/02/2021;03/05/2004;SO72037;232;12754;4;2;1
06/02/2021;05/04/2004;SO72040;485;12754;4;1;3
06/02/2021;05/05/2004;SO72040;223;12754;4;3;2
06/02/2021;5/14/2004;SO72040;214;12754;4;2;1
06/02/2021;04/12/2004;SO72040;232;12754;4;4;1
06/02/2021;04/02/2004;SO72018;477;12754;6;2;2
06/02/2021;05/09/2004;SO72018;478;12754;6;1;2
06/02/2021;2/16/2004;SO72042;485;12754;1;4;2
06/02/2021;4/18/2004;SO72042;354;12754;1;1;1
06/02/2021;05/10/2004;SO72042;471;12754;1;3;1
06/02/2021;4/16/2004;SO72042;537;12754;1;2;1
06/02/2021;03/03/2004;SO72014;529;13791;6;1;2
06/02/2021;04/02/2004;SO72014;539;13791;6;2;2
06/02/2021;04/05/2004;SO72002;539;13791;9;2;3
06/02/2021;4/22/2004;SO72002;480;13791;9;3;2
06/02/2021;2/13/2004;SO72002;529;13791;9;1;2
06/02/2021;05/06/2004;SO72009;360;14906;10;1;1
06/02/2021;3/26/2004;SO72045;589;14906;4;1;1
06/02/2021;2/20/2004;SO72025;480;14906;1;2;2
06/02/2021;3/30/2004;SO72025;528;14906;1;1;2
06/02/2021;04/02/2004;SO72043;475;14906;1;2;1
06/02/2021;04/03/2004;SO72043;490;14906;1;3;1
06/02/2021;3/19/2004;SO72043;587;14906;1;1;1
06/02/2021;3/16/2004;SO72044;220;14906;1;2;1
06/02/2021;4/28/2004;SO72044;588;14906;1;1;1
06/02/2021;4/29/2004;SO72003;529;14906;9;1;2
06/02/2021;4/28/2004;SO72003;539;14906;9;2;2
06/02/2021;2/26/2004;SO72003;220;14906;9;3;1
06/02/2021;5/14/2004;SO72003;489;14906;9;4;1
06/02/2021;2/29/2004;SO72046;567;14906;10;1;1
06/02/2021;05/01/2004;SO72012;485;14906;7;2;2
06/02/2021;4/20/2004;SO72012;220;14906;7;3;1
06/02/2021;4/28/2004;SO72012;591;14906;7;1;1
06/02/2021;4/26/2004;SO72007;480;14906;10;3;2
06/02/2021;04/02/2004;SO72007;352;14906;10;1;1
06/02/2021;5/17/2004;SO72007;537;14906;10;2;1
06/02/2021;03/01/2004;SO72011;477;14906;8;4;2
06/02/2021;05/10/2004;SO72011;478;14906;8;3;2
06/02/2021;03/02/2004;SO72011;485;14906;8;2;2
06/02/2021;04/09/2004;SO72011;471;14906;8;5;1
06/02/2021;2/13/2004;SO72011;599;14906;8;1;1
06/02/2021;04/07/2004;SO72038;480;16533;6;2;3
06/02/2021;4/27/2004;SO72038;485;16533;6;1;2
06/02/2021;02/05/2004;SO72023;477;16533;1;1;2
06/02/2021;04/09/2004;SO72023;232;16533;1;2;1
06/02/2021;2/14/2004;SO72021;477;16533;1;1;2
06/02/2021;02/03/2004;SO72022;229;16533;1;2;1
06/02/2021;04/12/2004;SO72022;477;16533;1;1;1
06/02/2021;04/06/2004;SO72008;235;17974;10;2;1
06/02/2021;4/14/2004;SO72008;587;17974;10;1;1
06/02/2021;03/08/2004;SO72028;478;17974;7;2;2
06/02/2021;04/06/2004;SO72028;485;17974;7;1;2
06/02/2021;05/03/2004;SO72024;528;17974;4;1;3
06/02/2021;2/17/2004;SO72024;480;17974;4;2;2
06/02/2021;3/24/2004;SO72054;477;17974;6;3;2
06/02/2021;04/11/2004;SO72054;479;17974;6;2;2
06/02/2021;4/17/2004;SO72054;480;17974;6;4;2
06/02/2021;03/01/2004;SO72054;484;17974;6;5;2
06/02/2021;2/27/2004;SO72054;583;17974;6;1;1
06/02/2021;04/02/2004;SO72057;214;17974;1;2;1
06/02/2021;2/28/2004;SO72057;226;17974;1;3;1
06/02/2021;2/23/2004;SO72057;582;17974;1;1;1
06/02/2021;03/12/2004;SO72055;215;17974;4;2;1
06/02/2021;03/09/2004;SO72055;583;17974;4;1;1
06/02/2021;3/18/2004;SO72056;226;17974;1;2;1
06/02/2021;04/09/2004;SO72056;580;17974;1;1;1
06/02/2021;3/23/2004;SO72029;480;17974;8;3;2
06/02/2021;05/09/2004;SO72029;528;17974;8;1;2
06/02/2021;3/17/2004;SO72029;536;17974;8;2;2
06/02/2021;03/06/2004;SO72019;223;17974;4;3;2
06/02/2021;5/16/2004;SO72019;229;17974;4;2;1
06/02/2021;03/06/2004;SO72019;475;17974;4;1;1
06/02/2021;02/09/2004;SO72031;538;20778;7;1;2
06/02/2021;4/19/2004;SO72010;220;20778;7;2;1
06/02/2021;02/06/2004;SO72010;356;20778;7;1;1
06/02/2021;3/25/2004;SO72026;528;20778;6;1;2
06/02/2021;04/03/2004;SO72026;215;20778;6;2;1
06/02/2021;05/11/2004;SO72026;229;20778;6;3;1
06/02/2021;2/18/2004;SO72026;466;20778;6;4;1
06/02/2021;2/22/2004;SO72004;528;20778;9;2;2
06/02/2021;2/22/2004;SO72004;536;20778;9;1;2
06/02/2021;2/25/2004;SO72004;214;20778;9;3;1
06/02/2021;05/04/2004;SO72004;489;20778;9;4;1
06/02/2021;04/12/2004;SO72048;529;20778;9;3;2
06/02/2021;04/04/2004;SO72048;371;20778;9;1;1
06/02/2021;4/27/2004;SO72048;540;20778;9;2;1
06/02/2021;2/25/2004;SO72047;375;20778;9;1;1
06/02/2021;3/26/2004;SO72030;466;23339;8;2;2
06/02/2021;03/09/2004;SO72030;529;23339;8;1;1
06/02/2021;4/30/2004;SO72053;477;23339;4;3;2
06/02/2021;04/11/2004;SO72053;479;23339;4;2;2
06/02/2021;03/01/2004;SO72053;605;23339;4;1;1
06/02/2021;02/10/2004;SO72049;583;23339;9;1;1
06/02/2021;2/26/2004;SO72017;481;23339;1;3;2
06/02/2021;2/28/2004;SO72017;529;23339;1;1;2
06/02/2021;2/26/2004;SO72017;540;23339;1;2;1
06/02/2021;4/16/2004;SO72006;528;23339;9;1;2
06/02/2021;2/15/2004;SO72006;487;23339;9;2;1
06/02/2021;04/01/2004;SO72006;490;23339;9;3;1
06/02/2021;04/08/2004;SO72052;215;23339;1;2;1
06/02/2021;2/17/2004;SO72052;578;23339;1;1;1
06/02/2021;04/07/2004;SO72016;530;23339;4;1;2
06/02/2021;2/22/2004;SO72016;541;23339;4;2;2
06/02/2021;03/01/2004;SO72059;479;23339;9;3;2
06/02/2021;05/03/2004;SO72059;223;23339;9;4;1
06/02/2021;4/21/2004;SO72059;477;23339;9;2;1
06/02/2021;2/29/2004;SO72059;584;23339;9;1;1
06/02/2021;3/20/2004;SO72005;223;23339;9;2;2
06/02/2021;05/05/2004;SO72005;474;23339;9;1;1
06/02/2021;2/17/2004;SO72050;385;23339;9;1;1
06/02/2021;04/08/2004;SO72027;528;23339;6;1;2
06/02/2021;2/24/2004;SO72027;214;23339;6;2;1
06/02/2021;04/03/2004;SO72060;215;23339;9;2;1
06/02/2021;05/06/2004;SO72060;604;23339;9;1;1
06/02/2021;02/12/2004;SO72058;480;23339;10;4;2
06/02/2021;3/25/2004;SO72058;529;23339;10;3;2
06/02/2021;3/22/2004;SO72058;538;23339;10;2;2
06/02/2021;02/04/2004;SO72058;604;23339;10;1;1
06/02/2021;5/18/2004;SO72033;530;23339;8;2;2
06/02/2021;4/29/2004;SO72033;541;23339;8;1;2
06/02/2021;2/15/2004;SO72033;214;23339;8;3;1
01/03/2021;9/20/2003;SO61384;529;11001;4;1;3
01/03/2021;11/13/2003;SO61384;232;11001;4;2;1
01/03/2021;10/28/2003;SO61373;478;11001;9;1;2
01/03/2021;10/29/2003;SO61385;480;11185;6;1;2
01/03/2021;12/09/2003;SO61385;484;11185;6;2;2
01/03/2021;9/27/2003;SO61413;477;11861;1;3;2
01/03/2021;10/04/2003;SO61413;478;11861;1;2;2
01/03/2021;12/09/2003;SO61413;362;11861;1;1;1
01/03/2021;10/06/2003;SO61412;223;11861;4;6;2
01/03/2021;11/04/2003;SO61412;477;11861;4;5;2
01/03/2021;11/19/2003;SO61412;478;11861;4;4;2
01/03/2021;09/08/2003;SO61412;485;11861;4;3;2
01/03/2021;10/24/2003;SO61412;362;11861;4;1;1
01/03/2021;11/01/2003;SO61412;488;11861;4;7;1
01/03/2021;10/16/2003;SO61412;537;11861;4;2;1
01/03/2021;11/14/2003;SO61372;484;11861;1;1;2
01/03/2021;10/10/2003;SO61381;362;11861;10;1;1
01/03/2021;11/18/2003;SO61381;537;11861;10;2;1
01/03/2021;11/02/2003;SO61415;485;12754;6;2;2
01/03/2021;09/12/2003;SO61415;223;12754;6;4;1
01/03/2021;10/15/2003;SO61415;232;12754;6;3;1
01/03/2021;10/05/2003;SO61415;356;12754;6;1;1
01/03/2021;12/02/2003;SO61422;530;12754;6;2;2
01/03/2021;10/13/2003;SO61422;220;12754;6;4;1
01/03/2021;10/11/2003;SO61422;541;12754;6;3;1
01/03/2021;12/14/2003;SO61422;563;12754;6;1;1
01/03/2021;12/09/2003;SO61374;215;12754;9;1;1
01/03/2021;10/25/2003;SO61425;214;12754;9;2;1
01/03/2021;10/31/2003;SO61425;579;12754;9;1;1
01/03/2021;11/08/2003;SO61420;223;12754;9;4;2
01/03/2021;9/21/2003;SO61420;485;12754;9;2;2
01/03/2021;10/04/2003;SO61420;362;12754;9;1;1
01/03/2021;9/18/2003;SO61420;487;12754;9;3;1
01/03/2021;10/24/2003;SO61375;215;12754;9;1;1
01/03/2021;11/12/2003;SO61421;223;12754;6;1;2
01/03/2021;10/07/2003;SO61421;576;12754;6;2;1
01/03/2021;11/12/2003;SO61423;529;12754;8;2;2
01/03/2021;11/19/2003;SO61423;538;12754;8;3;2
01/03/2021;10/25/2003;SO61423;220;12754;8;4;1
01/03/2021;9/19/2003;SO61423;606;12754;8;1;1
01/03/2021;9/28/2003;SO61376;484;12754;9;1;2
01/03/2021;12/07/2003;SO61402;466;13791;4;3;3
01/03/2021;12/15/2003;SO61402;485;13791;4;1;2
01/03/2021;9/26/2003;SO61402;220;13791;4;2;1
01/03/2021;10/21/2003;SO61388;535;13791;6;1;3
01/03/2021;10/26/2003;SO61388;480;13791;6;2;1
01/03/2021;11/12/2003;SO61400;528;13791;1;1;2
01/03/2021;10/12/2003;SO61400;215;13791;1;2;1
01/03/2021;9/29/2003;SO61383;485;13791;10;2;3
01/03/2021;12/18/2003;SO61383;356;13791;10;1;1
01/03/2021;11/20/2003;SO61383;487;13791;10;3;1
01/03/2021;9/17/2003;SO61414;220;13791;1;2;1
01/03/2021;10/12/2003;SO61414;354;13791;1;1;1
01/03/2021;9/30/2003;SO61410;484;13791;4;3;2
01/03/2021;09/11/2003;SO61410;485;13791;4;2;2
01/03/2021;9/26/2003;SO61410;362;13791;4;1;1
01/03/2021;11/11/2003;SO61403;528;14906;7;1;2
01/03/2021;9/18/2003;SO61409;528;14906;4;3;3
01/03/2021;10/11/2003;SO61409;481;14906;4;5;2
01/03/2021;09/06/2003;SO61409;485;14906;4;4;2
01/03/2021;10/19/2003;SO61409;360;14906;4;1;1
01/03/2021;10/18/2003;SO61409;537;14906;4;2;1
01/03/2021;9/18/2003;SO61382;477;14906;8;4;2
01/03/2021;10/22/2003;SO61382;478;14906;8;3;2
01/03/2021;10/06/2003;SO61382;485;14906;8;2;2
01/03/2021;12/11/2003;SO61382;362;14906;8;1;1
01/03/2021;11/15/2003;SO61380;480;14906;8;3;2
01/03/2021;12/06/2003;SO61380;362;14906;8;1;1
01/03/2021;10/26/2003;SO61380;537;14906;8;2;1
01/03/2021;10/02/2003;SO61399;528;14906;1;1;2
01/03/2021;10/05/2003;SO61399;215;14906;1;2;1
01/03/2021;12/06/2003;SO61393;529;14906;6;2;3
01/03/2021;11/26/2003;SO61393;214;14906;6;3;1
01/03/2021;12/08/2003;SO61393;540;14906;6;1;1
01/03/2021;11/06/2003;SO61404;485;14906;10;1;3
01/03/2021;10/13/2003;SO61404;232;14906;10;2;1
01/03/2021;12/10/2003;SO61379;529;14906;7;2;3
01/03/2021;12/02/2003;SO61379;220;14906;7;4;1
01/03/2021;11/06/2003;SO61379;377;14906;7;1;1
01/03/2021;9/29/2003;SO61379;540;14906;7;3;1
01/03/2021;9/14/2003;SO61391;530;14906;6;2;2
01/03/2021;11/07/2003;SO61391;541;14906;6;1;2
01/03/2021;10/13/2003;SO61405;484;16533;8;3;2
01/03/2021;12/04/2003;SO61405;528;16533;8;2;2
01/03/2021;12/02/2003;SO61405;535;16533;8;1;2
01/03/2021;11/01/2003;SO61394;464;16533;6;4;3
01/03/2021;11/09/2003;SO61394;478;16533;6;1;2
01/03/2021;10/18/2003;SO61394;215;16533;6;2;1
01/03/2021;10/05/2003;SO61394;229;16533;6;3;1
01/03/2021;12/03/2003;SO61416;477;16533;8;3;3
01/03/2021;11/28/2003;SO61416;479;16533;8;2;2
01/03/2021;10/11/2003;SO61416;214;16533;8;4;1
01/03/2021;12/13/2003;SO61416;573;16533;8;1;1
01/03/2021;9/23/2003;SO61395;477;16533;1;1;2
01/03/2021;12/12/2003;SO61395;484;16533;1;3;2
01/03/2021;12/08/2003;SO61395;487;16533;1;2;1
01/03/2021;12/02/2003;SO61417;387;16533;9;1;1
01/03/2021;12/14/2003;SO61377;223;17974;9;1;2
01/03/2021;10/02/2003;SO61378;223;17974;9;1;2
01/03/2021;11/11/2003;SO61401;223;17974;6;2;2
01/03/2021;11/11/2003;SO61401;485;17974;6;1;2
01/03/2021;10/28/2003;SO61401;226;17974;6;3;1
01/03/2021;11/10/2003;SO61407;529;20778;7;1;3
01/03/2021;12/06/2003;SO61407;480;20778;7;2;2
01/03/2021;10/10/2003;SO61407;483;20778;7;3;1
01/03/2021;12/06/2003;SO61406;528;20778;7;1;2
01/03/2021;11/22/2003;SO61406;536;20778;7;2;2
01/03/2021;9/30/2003;SO61406;215;20778;7;3;1
01/03/2021;11/01/2003;SO61406;488;20778;7;4;1
01/03/2021;10/03/2003;SO61424;220;20778;8;2;1
01/03/2021;10/17/2003;SO61424;606;20778;8;1;1
01/03/2021;10/19/2003;SO61398;528;23339;6;1;1
01/03/2021;12/05/2003;SO61419;387;23339;9;1;1
01/03/2021;9/21/2003;SO61418;529;23339;9;2;2
01/03/2021;11/20/2003;SO61418;539;23339;9;3;2
01/03/2021;12/14/2003;SO61418;215;23339;9;4;1
01/03/2021;11/22/2003;SO61418;385;23339;9;1;1
01/03/2021;10/31/2003;SO61397;477;23339;6;1;2
01/03/2021;11/05/2003;SO61389;540;23339;1;1;1
01/03/2021;11/21/2003;SO61396;477;23339;6;1;2
01/03/2021;11/18/2003;SO61396;220;23339;6;2;1
01/03/2021;10/27/2003;SO61396;235;23339;6;3;1
01/03/2021;10/03/2003;SO61392;535;23339;1;1;2
01/03/2021;11/15/2003;SO61408;529;23339;10;1;2
01/03/2021;9/26/2003;SO61408;487;23339;10;2;1
01/03/2021;9/16/2003;SO61390;541;23339;4;1;2
01/03/2021;10/13/2003;SO61390;220;23339;4;3;1
01/03/2021;10/27/2003;SO61390;530;23339;4;2;1
01/03/2021;10/10/2003;SO61426;477;23339;9;3;2
01/03/2021;11/24/2003;SO61426;479;23339;9;2;2
01/03/2021;10/09/2003;SO61426;214;23339;9;4;1
01/03/2021;10/19/2003;SO61426;606;23339;9;1;1
01/03/2021;11/14/2003;SO61427;606;23339;9;1;1
01/03/2021;11/18/2003;SO61386;480;23339;4;3;2
01/03/2021;12/08/2003;SO61386;530;23339;4;2;2
01/03/2021;9/20/2003;SO61386;541;23339;4;1;2
01/03/2021;10/22/2003;SO61387;530;23339;4;1;3
01/03/2021;11/29/2003;SO61387;223;23339;4;2;1
02/03/2021;11/23/2003;SO63431;464;11185;6;2;2
02/03/2021;01/06/2004;SO63431;215;11185;6;1;1
02/03/2021;10/10/2003;SO63431;226;11185;6;3;1
02/03/2021;11/01/2003;SO63466;480;11185;6;2;2
02/03/2021;10/24/2003;SO63466;484;11185;6;3;2
02/03/2021;01/05/2004;SO63466;537;11185;6;1;1
02/03/2021;01/03/2004;SO63429;477;11185;6;2;2
02/03/2021;11/13/2003;SO63429;479;11185;6;1;2
02/03/2021;10/11/2003;SO63468;479;11276;7;1;3
02/03/2021;11/06/2003;SO63468;477;11384;7;2;2
02/03/2021;12/01/2003;SO63468;220;11384;7;3;1
02/03/2021;11/21/2003;SO63493;214;11384;10;2;1
02/03/2021;11/17/2003;SO63493;573;11384;10;1;1
02/03/2021;10/22/2003;SO63494;215;11384;10;2;1
02/03/2021;12/13/2003;SO63494;562;11384;10;1;1
02/03/2021;12/03/2003;SO63432;215;11752;4;1;1
02/03/2021;11/07/2003;SO63432;226;11752;4;2;1
02/03/2021;01/12/2004;SO63432;466;11752;4;3;1
02/03/2021;11/17/2003;SO63430;215;11861;4;1;1
02/03/2021;10/10/2003;SO63484;478;11861;9;3;2
02/03/2021;12/20/2003;SO63484;485;11861;9;2;2
02/03/2021;12/04/2003;SO63484;215;11861;9;5;1
02/03/2021;11/30/2003;SO63484;356;11861;9;1;1
02/03/2021;01/12/2004;SO63484;477;11861;9;4;1
02/03/2021;11/15/2003;SO63483;477;11861;9;3;2
02/03/2021;10/23/2003;SO63483;478;11861;9;2;2
02/03/2021;11/30/2003;SO63483;354;11861;9;1;1
02/03/2021;10/07/2003;SO63467;477;11861;4;3;2
02/03/2021;10/11/2003;SO63467;478;11861;4;4;2
02/03/2021;11/27/2003;SO63467;528;11861;4;1;2
02/03/2021;12/24/2003;SO63467;537;11861;4;2;1
02/03/2021;11/09/2003;SO63471;480;11861;4;2;2
02/03/2021;10/30/2003;SO63471;356;11861;4;1;1
02/03/2021;12/15/2003;SO63457;232;11861;10;3;1
02/03/2021;10/14/2003;SO63457;529;11861;10;2;1
02/03/2021;11/27/2003;SO63457;540;11861;10;1;1
02/03/2021;10/07/2003;SO63449;477;12754;6;1;2
02/03/2021;11/12/2003;SO63449;223;12754;6;3;1
02/03/2021;1/17/2004;SO63449;226;12754;6;2;1
02/03/2021;10/16/2003;SO63472;214;12754;6;2;1
02/03/2021;12/24/2003;SO63472;226;12754;6;3;1
02/03/2021;10/13/2003;SO63472;354;12754;6;1;1
02/03/2021;10/31/2003;SO63459;477;12754;10;2;2
02/03/2021;12/01/2003;SO63459;478;12754;10;1;2
02/03/2021;11/04/2003;SO63485;352;13791;9;1;1
02/03/2021;10/31/2003;SO63485;537;13791;9;2;1
02/03/2021;10/28/2003;SO63481;480;13791;9;2;2
02/03/2021;11/23/2003;SO63481;354;13791;9;1;1
02/03/2021;10/17/2003;SO63444;480;13791;6;2;2
02/03/2021;12/17/2003;SO63444;540;13791;6;1;1
02/03/2021;11/19/2003;SO63469;528;13791;4;2;2
02/03/2021;12/07/2003;SO63469;536;13791;4;3;2
02/03/2021;1/16/2004;SO63469;215;13791;4;4;1
02/03/2021;11/23/2003;SO63469;587;13791;4;1;1
02/03/2021;01/06/2004;SO63470;223;13791;4;4;2
02/03/2021;10/19/2003;SO63470;476;13791;4;2;1
02/03/2021;1/17/2004;SO63470;490;13791;4;3;1
02/03/2021;12/05/2003;SO63470;588;13791;4;1;1
02/03/2021;12/27/2003;SO63464;480;13791;10;3;2
02/03/2021;10/14/2003;SO63464;530;13791;10;2;2
02/03/2021;12/28/2003;SO63464;541;13791;10;1;2
02/03/2021;01/12/2004;SO63473;223;14906;4;4;3
02/03/2021;12/04/2003;SO63473;478;14906;4;3;3
02/03/2021;10/30/2003;SO63473;477;14906;4;2;2
02/03/2021;12/30/2003;SO63473;360;14906;4;1;1
02/03/2021;12/26/2003;SO63496;563;14906;10;1;1
02/03/2021;10/10/2003;SO63453;480;14906;4;2;2
02/03/2021;12/09/2003;SO63453;528;14906;4;1;2
02/03/2021;11/11/2003;SO63434;528;14906;9;1;3
02/03/2021;11/17/2003;SO63434;462;14906;9;4;2
02/03/2021;10/09/2003;SO63434;536;14906;9;2;2
02/03/2021;12/31/2003;SO63434;220;14906;9;3;1
02/03/2021;11/18/2003;SO63456;528;16533;7;2;3
02/03/2021;10/31/2003;SO63456;214;16533;7;3;1
02/03/2021;1/17/2004;SO63456;537;16533;7;1;1
02/03/2021;10/26/2003;SO63474;480;16533;6;4;2
02/03/2021;11/19/2003;SO63474;528;16533;6;3;2
02/03/2021;11/06/2003;SO63474;356;16533;6;1;1
02/03/2021;10/21/2003;SO63474;537;16533;6;2;1
02/03/2021;11/24/2003;SO63452;223;16533;4;2;2
02/03/2021;01/02/2004;SO63452;477;16533;4;1;2
02/03/2021;11/28/2003;SO63428;477;16533;10;3;2
02/03/2021;11/20/2003;SO63428;478;16533;10;2;2
02/03/2021;11/03/2003;SO63428;220;16533;10;4;1
02/03/2021;12/21/2003;SO63428;362;16533;10;1;1
02/03/2021;1/16/2004;SO63426;480;16533;7;2;2
02/03/2021;10/30/2003;SO63426;484;16533;7;3;2
02/03/2021;12/14/2003;SO63426;356;16533;7;1;1
02/03/2021;12/26/2003;SO63495;479;16533;8;2;3
02/03/2021;12/14/2003;SO63495;223;16533;8;5;2
02/03/2021;12/22/2003;SO63495;477;16533;8;3;2
02/03/2021;12/05/2003;SO63495;214;16533;8;4;1
02/03/2021;10/17/2003;SO63495;562;16533;8;1;1
02/03/2021;11/07/2003;SO63425;485;16533;9;2;2
02/03/2021;12/15/2003;SO63425;223;16533;9;3;1
02/03/2021;12/23/2003;SO63425;488;16533;9;4;1
02/03/2021;11/10/2003;SO63425;588;16533;9;1;1
02/03/2021;10/27/2003;SO63439;482;16533;9;1;2
02/03/2021;12/04/2003;SO63439;232;16533;9;2;1
02/03/2021;12/09/2003;SO63445;528;16533;6;2;3
02/03/2021;12/21/2003;SO63445;536;16533;6;1;2
02/03/2021;10/08/2003;SO63445;220;16533;6;3;1
02/03/2021;1/15/2004;SO63458;528;16533;8;1;2
02/03/2021;11/11/2003;SO63458;535;16533;8;2;2
02/03/2021;01/02/2004;SO63458;220;16533;8;3;1
02/03/2021;11/03/2003;SO63460;484;16533;7;3;2
02/03/2021;12/16/2003;SO63460;536;16533;7;1;2
02/03/2021;11/01/2003;SO63460;480;16533;7;2;1
02/03/2021;12/22/2003;SO63427;356;17974;8;1;1
02/03/2021;12/18/2003;SO63427;537;17974;8;2;1
02/03/2021;01/02/2004;SO63482;480;17974;9;3;2
02/03/2021;11/04/2003;SO63482;535;17974;9;2;2
02/03/2021;10/08/2003;SO63482;598;17974;9;1;1
02/03/2021;11/19/2003;SO63436;223;17974;9;3;2
02/03/2021;10/07/2003;SO63436;485;17974;9;1;2
02/03/2021;11/14/2003;SO63436;215;17974;9;2;1
02/03/2021;10/26/2003;SO63436;491;17974;9;4;1
02/03/2021;11/13/2003;SO63435;485;17974;9;1;3
02/03/2021;12/13/2003;SO63435;477;17974;9;3;2
02/03/2021;12/29/2003;SO63435;478;17974;9;2;1
02/03/2021;10/10/2003;SO63447;223;17974;1;2;2
02/03/2021;11/17/2003;SO63447;477;17974;1;1;2
02/03/2021;11/27/2003;SO63450;466;17974;4;2;1
02/03/2021;11/11/2003;SO63450;475;17974;4;1;1
02/03/2021;12/15/2003;SO63461;477;17974;7;1;2
02/03/2021;1/16/2004;SO63440;477;17974;9;1;2
02/03/2021;1/17/2004;SO63440;479;17974;9;2;2
02/03/2021;11/22/2003;SO63440;214;17974;9;3;1
02/03/2021;01/04/2004;SO63455;485;17974;6;1;1
02/03/2021;12/18/2003;SO63446;476;17974;1;1;1
02/03/2021;12/23/2003;SO63492;215;17974;4;2;1
02/03/2021;10/20/2003;SO63492;389;17974;4;1;1
02/03/2021;11/07/2003;SO63490;223;17974;1;3;3
02/03/2021;12/16/2003;SO63490;477;17974;1;2;2
02/03/2021;10/11/2003;SO63490;479;17974;1;4;2
02/03/2021;12/08/2003;SO63490;387;17974;1;1;1
02/03/2021;12/17/2003;SO63491;220;17974;1;2;1
02/03/2021;10/17/2003;SO63491;387;17974;1;1;1
02/03/2021;10/12/2003;SO63462;529;20778;7;2;3
02/03/2021;12/15/2003;SO63462;223;20778;7;4;2
02/03/2021;10/23/2003;SO63462;538;20778;7;1;2
02/03/2021;12/15/2003;SO63462;215;20778;7;3;1
02/03/2021;12/19/2003;SO63433;536;20778;9;1;2
02/03/2021;01/03/2004;SO63489;477;20778;4;2;2
02/03/2021;11/03/2003;SO63489;479;20778;4;3;2
02/03/2021;11/09/2003;SO63489;471;20778;4;4;1
02/03/2021;11/11/2003;SO63489;606;20778;4;1;1
02/03/2021;12/21/2003;SO63443;481;20778;4;2;2
02/03/2021;10/28/2003;SO63443;536;20778;4;1;2
02/03/2021;10/20/2003;SO63437;477;23339;9;1;2
02/03/2021;11/16/2003;SO63437;215;23339;9;2;1
02/03/2021;01/10/2004;SO63488;462;23339;4;2;2
02/03/2021;01/09/2004;SO63488;220;23339;4;3;1
02/03/2021;10/18/2003;SO63488;579;23339;4;1;1
02/03/2021;11/24/2003;SO63465;530;23339;7;2;2
02/03/2021;1/14/2004;SO63465;541;23339;7;1;2
02/03/2021;12/21/2003;SO63465;220;23339;7;4;1
02/03/2021;11/26/2003;SO63465;487;23339;7;3;1
02/03/2021;01/03/2004;SO63476;223;23339;9;1;2
02/03/2021;12/29/2003;SO63476;606;23339;9;2;1
02/03/2021;11/12/2003;SO63477;220;23339;9;2;1
02/03/2021;11/06/2003;SO63477;232;23339;9;3;1
02/03/2021;12/24/2003;SO63477;605;23339;9;1;1
02/03/2021;11/12/2003;SO63487;479;23339;4;3;2
