OrderDate;StockDate;OrderNumber;ProductKey;CustomerKey;TerritoryKey;OrderLineItem;OrderQuantity
09/06/2020;7/21/2002;SO47489;368;20561;9;1;1
09/06/2020;5/25/2002;SO47490;371;20561;9;1;1
10/06/2020;6/17/2002;SO47769;360;11090;9;1;1
10/06/2020;6/29/2002;SO47768;371;20561;9;1;1
10/06/2020;8/30/2002;SO47767;381;22399;9;1;1
10/06/2020;09/09/2002;SO47766;358;26311;4;1;1
10/06/2020;09/07/2002;SO47765;360;26311;1;1;1
10/06/2020;08/03/2002;SO47770;342;26311;9;1;1
10/06/2020;09/05/2002;SO47764;356;26311;7;1;1
11/06/2020;8/13/2002;SO48123;360;11090;9;1;1
11/06/2020;09/04/2002;SO48117;377;13238;7;1;1
11/06/2020;8/19/2002;SO48120;324;15116;4;1;1
11/06/2020;7/28/2002;SO48118;377;15926;8;1;1
11/06/2020;8/25/2002;SO48116;381;15926;10;1;1
11/06/2020;7/20/2002;SO48122;369;20561;9;1;1
11/06/2020;9/29/2002;SO48121;369;22399;9;1;1
11/06/2020;10/03/2002;SO48124;326;26311;9;1;1
12/06/2020;11/20/2002;SO48454;358;11090;10;1;1
12/06/2020;11/19/2002;SO48455;360;11090;10;1;1
12/06/2020;11/20/2002;SO48452;368;13238;7;1;1
12/06/2020;11/10/2002;SO48453;385;15926;7;1;1
12/06/2020;11/11/2002;SO48456;360;20561;6;1;1
01/07/2020;11/05/2001;SO45109;311;13238;10;1;1
01/07/2020;12/05/2001;SO45110;311;15926;9;1;1
01/07/2020;9/17/2001;SO45112;324;15926;10;1;1
01/07/2020;11/09/2001;SO45111;326;22399;9;1;1
02/07/2020;01/08/2002;SO45389;310;11090;4;1;1
02/07/2020;12/19/2001;SO45387;310;11090;1;1;1
02/07/2020;1/14/2002;SO45392;344;11090;9;1;1
02/07/2020;01/02/2002;SO45390;310;15926;9;1;1
02/07/2020;10/10/2001;SO45391;313;15926;9;1;1
02/07/2020;12/24/2001;SO45388;350;22399;1;1;1
03/07/2020;1/18/2002;SO45626;310;11090;1;1;1
03/07/2020;12/26/2001;SO45624;313;11090;4;1;1
03/07/2020;12/09/2001;SO45625;314;11090;4;1;1
03/07/2020;01/01/2002;SO45629;347;11090;9;1;1
03/07/2020;11/12/2001;SO45630;351;11090;9;1;1
03/07/2020;1/23/2002;SO45623;311;13238;8;1;1
03/07/2020;1/23/2002;SO45627;324;15926;7;1;1
03/07/2020;11/23/2001;SO45628;314;15926;9;1;1
03/07/2020;2/13/2002;SO45622;344;26311;7;1;1
04/07/2020;12/15/2001;SO45851;312;11090;4;1;1
04/07/2020;12/26/2001;SO45850;310;11090;4;1;1
04/07/2020;01/03/2002;SO45857;351;11090;9;1;1
04/07/2020;12/26/2001;SO45858;350;11090;9;1;1
04/07/2020;03/02/2002;SO45855;338;13238;1;1;1
04/07/2020;12/11/2001;SO45853;313;15116;10;1;1
04/07/2020;02/08/2002;SO45854;312;15116;10;1;1
04/07/2020;3/16/2002;SO45852;340;15926;7;1;1
04/07/2020;02/08/2002;SO45856;311;15926;9;1;1
05/07/2020;04/05/2002;SO46159;351;11090;9;1;1
05/07/2020;03/08/2002;SO46155;310;11090;4;1;1
05/07/2020;04/06/2002;SO46156;314;11090;4;1;1
05/07/2020;01/07/2002;SO46158;320;22399;9;1;1
05/07/2020;2/18/2002;SO46157;345;22399;4;1;1
06/07/2020;3/19/2002;SO46429;345;11090;8;1;1
06/07/2020;4/15/2002;SO46435;348;11090;9;1;1
06/07/2020;3/18/2002;SO46436;347;11090;9;1;1
06/07/2020;02/09/2002;SO46431;310;11090;1;1;1
06/07/2020;05/01/2002;SO46430;314;13238;7;1;1
06/07/2020;05/01/2002;SO46432;342;13238;4;1;1
06/07/2020;2/25/2002;SO46433;312;20561;9;1;1
06/07/2020;04/02/2002;SO46434;313;20561;9;1;1
07/07/2020;4/22/2002;SO46736;360;11090;9;1;1
07/07/2020;5/13/2002;SO46737;354;11090;9;1;1
07/07/2020;5/27/2002;SO46738;362;11090;9;1;1
07/07/2020;06/09/2002;SO46734;375;11090;4;1;1
07/07/2020;04/04/2002;SO46735;371;11090;1;1;1
07/07/2020;3/22/2002;SO46732;385;13238;4;1;1
07/07/2020;4/28/2002;SO46730;379;13238;8;1;1
07/07/2020;6/22/2002;SO46731;371;13238;8;1;1
07/07/2020;4/30/2002;SO46733;375;22399;6;1;1
08/07/2020;5/24/2002;SO47129;352;11090;9;1;1
08/07/2020;06/09/2002;SO47125;375;13238;4;1;1
08/07/2020;6/26/2002;SO47126;371;13238;4;1;1
08/07/2020;6/13/2002;SO47122;371;13238;4;1;1
08/07/2020;5/27/2002;SO47124;371;13238;1;1;1
08/07/2020;07/03/2002;SO47120;381;13238;4;1;1
08/07/2020;4/27/2002;SO47119;368;15926;10;1;1
08/07/2020;4/20/2002;SO47127;371;20561;9;1;1
08/07/2020;5/25/2002;SO47128;368;20561;9;1;1
08/07/2020;6/27/2002;SO47123;371;22399;6;1;1
08/07/2020;4/25/2002;SO47121;375;26311;6;1;1
09/07/2020;8/16/2002;SO47491;369;15926;8;1;1
09/07/2020;07/05/2002;SO47492;334;15926;7;1;1
10/07/2020;7/16/2002;SO47776;352;11090;9;1;1
10/07/2020;7/28/2002;SO47773;324;15116;4;1;1
10/07/2020;9/19/2002;SO47774;332;15116;4;1;1
10/07/2020;07/05/2002;SO47775;369;20561;9;1;1
10/07/2020;8/16/2002;SO47771;377;20561;9;1;1
10/07/2020;8/21/2002;SO47772;369;20561;9;1;1
11/07/2020;7/18/2002;SO48126;387;13238;1;1;1
11/07/2020;10/18/2002;SO48125;389;13238;4;1;1
11/07/2020;9/13/2002;SO48127;342;20561;8;1;1
11/07/2020;08/01/2002;SO48129;377;22399;9;1;1
11/07/2020;10/09/2002;SO48128;352;26311;4;1;1
12/07/2020;09/07/2002;SO48464;375;13238;4;1;1
12/07/2020;08/11/2002;SO48459;379;13238;7;1;1
12/07/2020;10/04/2002;SO48466;332;15116;4;1;1
12/07/2020;10/29/2002;SO48467;332;15116;1;1;1
12/07/2020;10/21/2002;SO48468;336;15116;4;1;1
12/07/2020;10/02/2002;SO48458;371;15926;10;1;1
12/07/2020;11/18/2002;SO48460;371;15926;10;1;1
12/07/2020;09/10/2002;SO48463;371;15926;10;1;1
12/07/2020;11/09/2002;SO48461;389;15926;8;1;1
12/07/2020;9/20/2002;SO48462;328;20561;8;1;1
12/07/2020;08/11/2002;SO48471;375;22399;9;1;1
12/07/2020;10/31/2002;SO48472;373;22399;9;1;1
12/07/2020;09/10/2002;SO48469;377;22399;9;1;1
12/07/2020;11/05/2002;SO48470;379;22399;9;1;1
12/07/2020;11/19/2002;SO48474;328;26311;9;1;1
12/07/2020;10/24/2002;SO48465;356;26311;4;1;1
12/07/2020;9/23/2002;SO48473;352;26311;4;1;1
01/08/2020;11/25/2001;SO45120;344;11090;9;1;1
01/08/2020;11/21/2001;SO45117;342;13238;1;1;1
01/08/2020;10/29/2001;SO45118;314;15926;9;1;1
01/08/2020;12/14/2001;SO45119;314;15926;9;1;1
01/08/2020;9/20/2001;SO45115;348;22399;4;1;1
01/08/2020;11/11/2001;SO45113;313;26311;4;1;1
01/08/2020;11/01/2001;SO45114;310;26311;1;1;1
01/08/2020;11/24/2001;SO45116;311;26311;1;1;1
02/08/2020;1/20/2002;SO45394;348;11090;10;1;1
02/08/2020;12/15/2001;SO45393;312;13238;8;1;1
02/08/2020;10/15/2001;SO45396;312;15926;9;1;1
02/08/2020;12/03/2001;SO45395;313;26311;4;1;1
03/08/2020;2/15/2002;SO45631;350;11090;8;1;1
03/08/2020;11/27/2001;SO45632;314;13238;8;1;1
03/08/2020;11/19/2001;SO45634;314;15926;9;1;1
03/08/2020;1/23/2002;SO45633;351;22399;4;1;1
04/08/2020;01/08/2002;SO45861;311;11090;7;1;1
04/08/2020;1/18/2002;SO45859;314;11090;7;1;1
04/08/2020;3/24/2002;SO45860;312;22399;6;1;1
05/08/2020;3/27/2002;SO46160;351;11090;8;1;1
05/08/2020;1/14/2002;SO46167;347;11090;9;1;1
05/08/2020;04/02/2002;SO46163;312;11090;1;1;1
05/08/2020;04/10/2002;SO46164;312;11090;4;1;1
05/08/2020;3/18/2002;SO46169;313;11090;4;1;1
05/08/2020;1/30/2002;SO46165;310;11090;1;1;1
05/08/2020;03/02/2002;SO46162;313;11090;4;1;1
05/08/2020;2/18/2002;SO46161;311;11090;7;1;1
05/08/2020;04/05/2002;SO46166;313;15116;10;1;1
05/08/2020;03/10/2002;SO46168;334;22399;9;1;1
06/08/2020;04/08/2002;SO46438;313;11090;4;1;1
06/08/2020;2/13/2002;SO46444;351;11090;9;1;1
06/08/2020;2/22/2002;SO46442;314;13238;8;1;1
06/08/2020;05/07/2002;SO46437;313;13238;8;1;1
06/08/2020;04/08/2002;SO46441;312;15116;10;1;1
06/08/2020;3/18/2002;SO46443;314;15116;10;1;1
06/08/2020;04/12/2002;SO46440;312;20561;9;1;1
06/08/2020;03/03/2002;SO46439;313;20561;9;1;1
07/08/2020;3/26/2002;SO46740;379;11090;1;1;1
07/08/2020;5/21/2002;SO46739;373;15116;10;1;1
07/08/2020;4/25/2002;SO46742;358;15926;6;1;1
07/08/2020;6/14/2002;SO46743;373;20561;9;1;1
07/08/2020;06/05/2002;SO46744;370;20561;9;1;1
07/08/2020;5/23/2002;SO46741;370;26311;6;1;1
08/08/2020;4/15/2002;SO47131;371;13238;1;1;1
08/08/2020;05/01/2002;SO47132;375;13238;1;1;1
08/08/2020;5/27/2002;SO47137;371;13238;4;1;1
08/08/2020;6/29/2002;SO47133;379;13238;4;1;1
08/08/2020;5/22/2002;SO47130;375;15926;10;1;1
08/08/2020;05/04/2002;SO47136;379;20561;9;1;1
08/08/2020;7/13/2002;SO47134;354;22399;1;1;1
08/08/2020;07/10/2002;SO47135;342;26311;6;1;1
09/08/2020;7/24/2002;SO47501;360;11090;10;1;1
09/08/2020;7/13/2002;SO47497;370;13238;7;1;1
09/08/2020;7/27/2002;SO47494;373;15926;8;1;1
09/08/2020;8/24/2002;SO47495;368;15926;8;1;1
09/08/2020;06/04/2002;SO47496;371;15926;10;1;1
09/08/2020;7/20/2002;SO47499;377;20561;9;1;1
09/08/2020;6/25/2002;SO47500;369;20561;9;1;1
09/08/2020;6/17/2002;SO47498;324;26311;6;1;1
09/08/2020;8/14/2002;SO47493;358;26311;7;1;1
10/08/2020;8/18/2002;SO47778;354;11090;10;1;1
10/08/2020;08/09/2002;SO47784;356;11090;9;1;1
10/08/2020;7/25/2002;SO47780;381;13238;4;1;1
10/08/2020;7/21/2002;SO47779;375;15926;8;1;1
10/08/2020;8/14/2002;SO47782;377;20561;9;1;1
10/08/2020;8/21/2002;SO47783;371;20561;9;1;1
10/08/2020;8/17/2002;SO47781;379;22399;6;1;1
11/08/2020;7/26/2002;SO48136;354;11090;9;1;1
11/08/2020;10/04/2002;SO48130;368;15926;10;1;1
11/08/2020;7/30/2002;SO48131;360;15926;6;1;1
11/08/2020;08/04/2002;SO48134;371;20561;9;1;1
11/08/2020;9/23/2002;SO48133;377;22399;9;1;1
11/08/2020;10/18/2002;SO48135;383;22399;9;1;1
11/08/2020;7/25/2002;SO48132;352;26311;1;1;1
12/08/2020;11/02/2002;SO48484;352;13238;9;1;1
12/08/2020;10/11/2002;SO48475;370;15926;10;1;1
12/08/2020;11/02/2002;SO48481;358;20561;6;1;1
12/08/2020;8/27/2002;SO48478;371;22399;9;1;1
12/08/2020;09/06/2002;SO48479;373;22399;9;1;1
12/08/2020;8/15/2002;SO48482;387;22399;9;1;1
12/08/2020;10/26/2002;SO48483;381;22399;9;1;1
12/08/2020;10/07/2002;SO48476;385;26311;6;1;1
12/08/2020;10/30/2002;SO48485;334;26311;9;1;1
12/08/2020;8/16/2002;SO48477;352;26311;4;1;1
12/08/2020;10/02/2002;SO48480;352;26311;1;1;1
01/09/2020;11/22/2001;SO45124;313;15926;9;1;1
01/09/2020;12/12/2001;SO45123;311;22399;6;1;1
01/09/2020;9/24/2001;SO45121;310;26311;1;1;1
01/09/2020;12/23/2001;SO45122;314;26311;4;1;1
02/09/2020;10/12/2001;SO45397;313;13238;10;1;1
02/09/2020;01/01/2002;SO45398;312;13238;10;1;1
03/09/2020;01/07/2002;SO45636;311;11090;1;1;1
03/09/2020;1/19/2002;SO45637;314;11090;1;1;1
03/09/2020;11/27/2001;SO45638;324;13238;4;1;1
03/09/2020;11/27/2001;SO45639;311;15926;9;1;1
03/09/2020;11/27/2001;SO45640;311;15926;9;1;1
03/09/2020;02/04/2002;SO45635;313;22399;6;1;1
04/09/2020;01/01/2002;SO45863;314;11090;4;1;1
04/09/2020;12/16/2001;SO45862;312;13238;8;1;1
04/09/2020;12/15/2001;SO45866;310;15116;10;1;1
04/09/2020;3/25/2002;SO45864;311;15926;9;1;1
04/09/2020;01/03/2002;SO45865;312;15926;9;1;1
05/09/2020;02/08/2002;SO46175;349;11090;9;1;1
05/09/2020;1/27/2002;SO46172;310;11090;1;1;1
05/09/2020;4/15/2002;SO46170;312;11090;4;1;1
05/09/2020;1/24/2002;SO46173;311;15926;9;1;1
05/09/2020;4/20/2002;SO46174;311;20561;9;1;1
05/09/2020;1/26/2002;SO46171;310;22399;6;1;1
06/09/2020;02/12/2002;SO46449;345;11090;9;1;1
06/09/2020;4/22/2002;SO46448;344;11090;9;1;1
06/09/2020;3/26/2002;SO46445;312;11090;1;1;1
06/09/2020;5/16/2002;SO46446;312;11090;1;1;1
06/09/2020;04/08/2002;SO46447;312;20561;9;1;1
07/09/2020;04/11/2002;SO46749;354;11090;9;1;1
07/09/2020;5/31/2002;SO46745;369;11090;1;1;1
07/09/2020;5/19/2002;SO46746;368;11090;4;1;1
07/09/2020;04/06/2002;SO46747;360;22399;1;1;1
07/09/2020;4/29/2002;SO46748;360;22399;4;1;1
08/09/2020;05/06/2002;SO47143;362;11090;9;1;1
08/09/2020;07/09/2002;SO47139;375;13238;4;1;1
08/09/2020;5/29/2002;SO47138;379;15926;10;1;1
08/09/2020;6/20/2002;SO47141;371;20561;9;1;1
08/09/2020;5/23/2002;SO47142;369;20561;9;1;1
08/09/2020;05/04/2002;SO47144;342;22399;9;1;1
08/09/2020;4/15/2002;SO47145;338;22399;9;1;1
08/09/2020;7/17/2002;SO47140;356;22399;4;1;1
09/09/2020;07/06/2002;SO47504;360;11090;8;1;1
09/09/2020;08/11/2002;SO47510;352;11090;9;1;1
09/09/2020;5/20/2002;SO47507;332;15116;1;1;1
09/09/2020;5/17/2002;SO47502;383;15926;10;1;1
09/09/2020;8/13/2002;SO47503;383;15926;10;1;1
09/09/2020;07/11/2002;SO47508;370;20561;9;1;1
09/09/2020;7/29/2002;SO47509;368;20561;9;1;1
09/09/2020;6/28/2002;SO47505;352;22399;4;1;1
09/09/2020;5/14/2002;SO47506;354;26311;1;1;1
10/09/2020;8/18/2002;SO47786;370;13238;7;1;1
10/09/2020;8/19/2002;SO47787;368;15926;10;1;1
10/09/2020;7/23/2002;SO47785;356;26311;7;1;1
11/09/2020;09/05/2002;SO48137;352;11090;8;1;1
11/09/2020;08/08/2002;SO48138;373;13238;7;1;1
11/09/2020;10/14/2002;SO48140;330;15116;4;1;1
11/09/2020;7/17/2002;SO48139;370;22399;9;1;1
12/09/2020;10/14/2002;SO48488;354;11090;8;1;1
12/09/2020;10/13/2002;SO48491;358;11090;9;1;1
12/09/2020;11/02/2002;SO48487;334;20561;8;1;1
12/09/2020;9/25/2002;SO48486;342;20561;10;1;1
12/09/2020;11/04/2002;SO48489;369;22399;9;1;1
12/09/2020;11/16/2002;SO48490;381;22399;9;1;1
12/09/2020;11/06/2002;SO48492;330;26311;9;1;1
01/10/2020;11/20/2001;SO45129;350;11090;9;1;1
01/10/2020;12/26/2001;SO45126;311;11090;7;1;1
01/10/2020;10/07/2001;SO45128;310;15926;9;1;1
01/10/2020;12/12/2001;SO45127;313;26311;1;1;1
02/10/2020;11/30/2001;SO45404;310;11090;1;1;1
02/10/2020;12/10/2001;SO45402;344;11090;10;1;1
02/10/2020;12/01/2001;SO45400;313;13238;8;1;1
02/10/2020;10/26/2001;SO45401;310;13238;10;1;1
02/10/2020;11/22/2001;SO45409;312;15926;9;1;1
02/10/2020;1/13/2002;SO45405;312;22399;6;1;1
02/10/2020;12/24/2001;SO45406;351;22399;4;1;1
02/10/2020;12/21/2001;SO45407;314;26311;4;1;1
02/10/2020;10/25/2001;SO45408;314;26311;4;1;1
03/10/2020;12/30/2001;SO45642;313;11090;4;1;1
03/10/2020;2/23/2002;SO45641;311;22399;6;1;1
04/10/2020;2/19/2002;SO45867;312;11090;1;1;1
04/10/2020;12/29/2001;SO45868;310;13238;8;1;1
04/10/2020;02/07/2002;SO45869;310;13238;8;1;1
04/10/2020;01/05/2002;SO45871;326;22399;9;1;1
04/10/2020;2/28/2002;SO45870;349;22399;4;1;1
05/10/2020;3/14/2002;SO46176;349;11090;10;1;1
05/10/2020;4/18/2002;SO46177;312;11090;4;1;1
05/10/2020;1/31/2002;SO46178;334;22399;9;1;1
06/10/2020;2/16/2002;SO46456;346;11090;9;1;1
06/10/2020;03/08/2002;SO46450;314;11090;4;1;1
06/10/2020;04/04/2002;SO46451;310;11090;4;1;1
06/10/2020;03/10/2002;SO46455;314;15116;10;1;1
06/10/2020;5/18/2002;SO46453;313;20561;9;1;1
06/10/2020;04/03/2002;SO46454;310;20561;9;1;1
06/10/2020;03/05/2002;SO46457;324;22399;9;1;1
06/10/2020;3/15/2002;SO46452;349;22399;1;1;1
07/10/2020;3/22/2002;SO46751;377;11090;4;1;1
07/10/2020;4/20/2002;SO46756;383;13238;4;1;1
07/10/2020;4/26/2002;SO46750;377;15926;10;1;1
07/10/2020;5/24/2002;SO46752;342;15926;8;1;1
07/10/2020;06/01/2002;SO46753;379;20561;9;1;1
07/10/2020;06/04/2002;SO46754;320;22399;9;1;1
07/10/2020;04/07/2002;SO46755;342;22399;9;1;1
08/10/2020;4/21/2002;SO47149;360;11090;9;1;1
08/10/2020;7/23/2002;SO47147;375;13238;4;1;1
08/10/2020;6/26/2002;SO47146;389;15926;8;1;1
08/10/2020;6/26/2002;SO47148;377;20561;9;1;1
09/10/2020;5/29/2002;SO47511;375;13238;7;1;1
09/10/2020;07/10/2002;SO47517;342;15116;4;1;1
09/10/2020;7/16/2002;SO47513;368;15116;8;1;1
09/10/2020;7/27/2002;SO47514;377;15116;8;1;1
09/10/2020;6/16/2002;SO47512;373;15926;10;1;1
09/10/2020;06/11/2002;SO47518;373;20561;9;1;1
09/10/2020;08/10/2002;SO47519;336;22399;9;1;1
09/10/2020;8/25/2002;SO47515;354;22399;1;1;1
09/10/2020;06/01/2002;SO47516;362;22399;4;1;1
10/10/2020;07/10/2002;SO47791;358;11090;9;1;1
10/10/2020;8/22/2002;SO47789;375;13238;4;1;1
10/10/2020;7/31/2002;SO47788;379;15926;10;1;1
10/10/2020;8/24/2002;SO47790;371;20561;9;1;1
11/10/2020;08/03/2002;SO48142;362;11090;8;1;1
11/10/2020;8/31/2002;SO48141;354;11090;10;1;1
11/10/2020;8/17/2002;SO48144;370;15926;10;1;1
11/10/2020;10/03/2002;SO48143;326;20561;8;1;1
11/10/2020;10/21/2002;SO48146;371;22399;9;1;1
11/10/2020;7/26/2002;SO48147;377;22399;9;1;1
11/10/2020;10/19/2002;SO48145;362;26311;1;1;1
12/10/2020;8/30/2002;SO48499;358;11090;9;1;1
12/10/2020;9/28/2002;SO48500;358;11090;9;1;1
12/10/2020;09/11/2002;SO48494;385;13238;1;1;1
12/10/2020;11/09/2002;SO48501;383;15926;10;1;1
12/10/2020;8/17/2002;SO48498;387;22399;9;1;1
12/10/2020;09/12/2002;SO48502;334;26311;9;1;1
12/10/2020;11/02/2002;SO48495;360;26311;4;1;1
12/10/2020;11/15/2002;SO48496;362;26311;4;1;1
12/10/2020;8/13/2002;SO48497;360;26311;1;1;1
01/11/2020;11/13/2001;SO45138;349;11090;9;1;1
01/11/2020;11/30/2001;SO45130;313;13238;10;1;1
01/11/2020;10/10/2001;SO45137;310;15926;9;1;1
01/11/2020;9/22/2001;SO45136;312;15926;9;1;1
01/11/2020;12/13/2001;SO45134;314;22399;6;1;1
01/11/2020;9/14/2001;SO45131;344;22399;1;1;1
01/11/2020;12/07/2001;SO45132;350;22399;4;1;1
01/11/2020;9/26/2001;SO45133;314;26311;1;1;1
01/11/2020;12/03/2001;SO45135;310;26311;4;1;1
02/11/2020;10/22/2001;SO45413;312;11090;4;1;1
02/11/2020;12/26/2001;SO45410;310;13238;8;1;1
02/11/2020;11/07/2001;SO45414;330;15926;7;1;1
02/11/2020;10/31/2001;SO45418;311;15926;9;1;1
02/11/2020;01/06/2002;SO45419;314;15926;9;1;1
02/11/2020;12/12/2001;SO45420;313;15926;9;1;1
02/11/2020;1/15/2002;SO45421;313;15926;9;1;1
02/11/2020;01/12/2002;SO45412;310;22399;6;1;1
02/11/2020;11/02/2001;SO45415;312;26311;6;1;1
02/11/2020;12/16/2001;SO45416;310;26311;6;1;1
02/11/2020;11/08/2001;SO45411;313;26311;6;1;1
02/11/2020;12/12/2001;SO45417;310;26311;6;1;1
03/11/2020;01/07/2002;SO45646;312;11090;4;1;1
03/11/2020;1/13/2002;SO45645;351;11090;10;1;1
03/11/2020;2/14/2002;SO45643;310;13238;8;1;1
03/11/2020;1/29/2002;SO45648;312;15926;9;1;1
03/11/2020;12/25/2001;SO45647;347;22399;4;1;1
03/11/2020;12/15/2001;SO45644;350;26311;7;1;1
04/11/2020;1/21/2002;SO45872;347;11090;8;1;1
04/11/2020;01/05/2002;SO45877;351;11090;9;1;1
04/11/2020;12/19/2001;SO45873;314;11090;1;1;1
04/11/2020;02/02/2002;SO45876;314;15926;9;1;1
04/11/2020;03/01/2002;SO45874;351;15926;6;1;1
04/11/2020;1/27/2002;SO45875;310;15926;9;1;1
05/11/2020;3/28/2002;SO46179;313;11090;4;1;1
05/11/2020;02/04/2002;SO46182;346;11090;9;1;1
05/11/2020;3/28/2002;SO46181;348;11090;9;1;1
05/11/2020;2/21/2002;SO46180;310;11090;1;1;1
06/11/2020;3/22/2002;SO46462;345;11090;9;1;1
06/11/2020;5/27/2002;SO46459;313;11090;4;1;1
06/11/2020;05/01/2002;SO46460;312;11090;4;1;1
06/11/2020;2/18/2002;SO46458;310;11090;4;1;1
06/11/2020;3/14/2002;SO46461;311;20561;9;1;1
07/11/2020;5/13/2002;SO46767;362;11090;9;1;1
07/11/2020;5/25/2002;SO46762;368;11090;1;1;1
07/11/2020;5/13/2002;SO46763;375;11090;4;1;1
07/11/2020;6/24/2002;SO46760;387;13238;4;1;1
07/11/2020;3/21/2002;SO46765;332;15116;4;1;1
07/11/2020;5/31/2002;SO46759;373;15926;10;1;1
07/11/2020;5/29/2002;SO46758;387;15926;8;1;1
07/11/2020;5/19/2002;SO46761;324;15926;8;1;1
07/11/2020;5/20/2002;SO46766;369;20561;9;1;1
07/11/2020;4/22/2002;SO46768;338;22399;9;1;1
07/11/2020;5/25/2002;SO46757;354;22399;1;1;1
07/11/2020;3/19/2002;SO46764;360;22399;4;1;1
08/11/2020;5/30/2002;SO47150;370;15116;8;1;1
08/11/2020;6/19/2002;SO47151;370;22399;6;1;1
08/11/2020;6/28/2002;SO47153;320;22399;9;1;1
08/11/2020;06/08/2002;SO47154;334;22399;9;1;1
08/11/2020;6/28/2002;SO47152;360;26311;7;1;1
09/11/2020;6/28/2002;SO47526;354;11090;10;1;1
09/11/2020;06/07/2002;SO47523;371;13238;1;1;1
09/11/2020;8/25/2002;SO47522;387;13238;4;1;1
09/11/2020;07/04/2002;SO47521;369;15926;10;1;1
09/11/2020;7/29/2002;SO47520;389;15926;10;1;1
09/11/2020;7/18/2002;SO47524;370;20561;9;1;1
09/11/2020;7/28/2002;SO47525;379;20561;9;1;1
09/11/2020;6/13/2002;SO47527;360;26311;7;1;1
10/11/2020;09/08/2002;SO47798;354;11090;9;1;1
10/11/2020;6/22/2002;SO47793;368;13238;7;1;1
10/11/2020;6/15/2002;SO47792;369;15926;8;1;1
10/11/2020;08/07/2002;SO47794;354;15926;6;1;1
10/11/2020;9/15/2002;SO47796;371;20561;9;1;1
10/11/2020;7/25/2002;SO47797;371;20561;9;1;1
10/11/2020;08/02/2002;SO47795;379;20561;9;1;1
11/11/2020;9/15/2002;SO48148;362;11090;8;1;1
11/11/2020;10/20/2002;SO48149;371;15926;8;1;1
11/11/2020;9/21/2002;SO48150;369;15926;10;1;1
11/11/2020;10/12/2002;SO48151;332;15926;7;1;1
11/11/2020;7/28/2002;SO48154;377;22399;9;1;1
11/11/2020;8/15/2002;SO48155;371;22399;9;1;1
11/11/2020;8/31/2002;SO48156;377;22399;9;1;1
11/11/2020;10/09/2002;SO48157;371;22399;9;1;1
11/11/2020;9/30/2002;SO48158;328;26311;9;1;1
11/11/2020;10/16/2002;SO48152;352;26311;4;1;1
11/11/2020;8/17/2002;SO48153;362;26311;4;1;1
12/11/2020;11/13/2002;SO48516;354;11090;9;1;1
12/11/2020;10/10/2002;SO48508;377;13238;4;1;1
12/11/2020;10/20/2002;SO48507;389;13238;1;1;1
12/11/2020;11/11/2002;SO48503;370;13238;7;1;1
12/11/2020;09/04/2002;SO48505;371;13238;7;1;1
12/11/2020;8/26/2002;SO48506;379;13238;7;1;1
12/11/2020;9/25/2002;SO48513;320;15116;4;1;1
12/11/2020;09/04/2002;SO48514;338;15116;4;1;1
12/11/2020;8/14/2002;SO48512;352;20561;6;1;1
12/11/2020;11/23/2002;SO48504;340;20561;10;1;1
12/11/2020;11/23/2002;SO48510;354;26311;4;1;1
12/11/2020;11/21/2002;SO48511;362;26311;4;1;1
12/11/2020;11/18/2002;SO48509;354;26311;7;1;1
01/12/2020;9/25/2001;SO45139;314;11090;7;1;1
01/12/2020;11/17/2001;SO45140;312;11090;7;1;1
01/12/2020;11/28/2001;SO45145;314;15926;9;1;1
01/12/2020;11/25/2001;SO45144;311;15926;9;1;1
01/12/2020;12/26/2001;SO45142;311;22399;6;1;1
01/12/2020;12/25/2001;SO45141;312;26311;4;1;1
01/12/2020;12/25/2001;SO45143;310;26311;4;1;1
02/12/2020;12/08/2001;SO45423;348;15926;6;1;1
02/12/2020;11/03/2001;SO45424;311;26311;6;1;1
02/12/2020;12/15/2001;SO45422;310;26311;6;1;1
03/12/2020;1/15/2002;SO45649;310;11090;4;1;1
03/12/2020;12/31/2001;SO45653;347;11090;9;1;1
03/12/2020;02/06/2002;SO45651;311;15926;9;1;1
03/12/2020;11/13/2001;SO45652;334;22399;9;1;1
03/12/2020;11/17/2001;SO45650;312;26311;6;1;1
04/12/2020;03/04/2002;SO45884;313;11090;1;1;1
04/12/2020;1/31/2002;SO45880;313;11090;4;1;1
04/12/2020;2/16/2002;SO45882;312;11090;1;1;1
04/12/2020;01/03/2002;SO45883;313;11090;1;1;1
04/12/2020;1/22/2002;SO45889;350;11090;9;1;1
04/12/2020;1/19/2002;SO45885;313;11090;7;1;1
04/12/2020;12/29/2001;SO45878;310;11090;7;1;1
04/12/2020;2/13/2002;SO45887;330;13238;4;1;1
04/12/2020;03/12/2002;SO45879;338;15926;8;1;1
04/12/2020;03/03/2002;SO45881;310;22399;6;1;1
04/12/2020;1/22/2002;SO45886;348;22399;4;1;1
05/12/2020;1/24/2002;SO46186;310;11090;1;1;1
05/12/2020;2/21/2002;SO46191;310;13238;8;1;1
05/12/2020;2/22/2002;SO46185;314;15116;10;1;1
05/12/2020;3/14/2002;SO46190;312;15116;10;1;1
05/12/2020;4/27/2002;SO46188;310;15926;9;1;1
05/12/2020;4/16/2002;SO46189;312;20561;9;1;1
05/12/2020;04/09/2002;SO46187;313;22399;6;1;1
